OBJECTID,COMID_NHDv,HUC6,NT_Taxa,GNIS_NAME
28237,9169410,30402,1,
28238,9169414,30402,2,
28239,9169416,30402,2,
28240,9169418,30402,2,
28241,9169428,30402,3,
28242,9169434,30402,1,
28243,9169460,30402,3,
28244,9169462,30402,4,
28245,9169476,30402,1,
28246,9169500,30402,1,
28247,9169502,30402,1,
28248,9169510,30402,1,
28249,9169516,30402,1,
28250,9169518,30402,1,
28251,9169530,30402,1,
28252,9169546,30402,1,
28253,9169550,30402,1,
28254,9169558,30402,2,
28255,9169564,30402,1,
28256,9169572,30402,1,
28257,9169586,30402,1,
28258,9169602,30402,1,
28259,9169632,30402,1,
28260,9169634,30402,1,
28261,9169658,30402,2,
28262,9169666,30402,1,
28263,9169702,30402,1,
28264,9169704,30402,1,
28265,9169706,30402,7,
28266,9169710,30402,1,
28267,9169732,30402,3,
28268,9169740,30402,2,
28269,9169744,30402,2,
28270,9169748,30402,1,
28271,9169752,30402,1,
28272,9169756,30402,1,
28273,9169766,30402,2,
28274,9169780,30402,6,
28275,9169800,30402,1,
28276,9169808,30402,2,
28277,9169810,30402,4,
28278,9169816,30402,2,
28279,9169822,30402,2,
28280,9169824,30402,13,
28281,9169828,30402,2,
28282,9169842,30402,2,
28283,9169856,30402,1,
28284,9169864,30402,4,
28285,9169866,30402,2,
28286,9169972,30402,12,
28287,9171116,30402,2,
28288,9171128,30402,16,
28289,9171266,30402,2,
28290,9171486,30402,1,
28291,9171504,30402,1,
28292,9172476,30402,1,
28293,9172524,30402,1,
28294,9173134,30402,1,
28295,9173174,30402,1,
28296,9173190,30402,1,
28297,9173302,30402,1,
28298,9173488,30402,1,
28299,9173498,30402,1,
28300,9173512,30402,1,
28301,9173522,30402,1,
28302,9173556,30402,1,
28303,9173888,30402,3,
28304,9173896,30402,1,
28305,9174726,30402,1,
28306,9174806,30402,1,
28307,9174890,30402,1,
28308,9181508,30402,1,
28309,9201315,30401,1,
28310,9201349,30401,1,
28311,9201371,30401,1,
28312,9201433,30401,1,
28313,9201443,30401,1,
28314,9201447,30401,2,
28315,9201457,30401,1,
28316,9201503,30401,1,
28317,9201539,30401,4,
28318,9201563,30401,2,
28319,9201599,30401,1,
28320,9201603,30401,1,
28321,9201627,30401,1,
28322,9201629,30401,11,
28323,9201647,30401,1,
28324,9201653,30401,4,
28325,9201655,30401,4,
28326,9201659,30401,2,
28327,9201661,30401,3,
28328,9201685,30401,1,
28329,9201697,30401,2,
28330,9201749,30401,1,
28331,9201999,30401,1,
28332,9202003,30401,2,
28333,9202029,30401,1,
28334,9202031,30401,1,
28335,9202039,30401,1,
28336,9202045,30401,3,
28337,9202061,30401,1,
28338,9202063,30401,6,
28339,9202069,30401,2,
28340,9202077,30401,2,
28341,9202079,30401,3,
28342,9202081,30401,1,
28343,9202083,30401,8,
28344,9202085,30401,1,
28345,9202087,30401,1,
28346,9202089,30401,2,
28347,9202099,30401,2,
28348,9202103,30401,2,
28349,9202105,30401,1,
28350,9202109,30401,1,
28351,9202115,30401,4,
28352,9202117,30401,3,
28353,9202121,30401,3,
28354,9202125,30401,2,
28355,9202127,30401,1,
28356,9202129,30401,4,
28357,9202131,30401,5,
28358,9202133,30401,1,
28359,9202137,30401,1,
28360,9202141,30401,2,
28361,9202143,30401,1,
28362,9202145,30401,1,
28363,9202147,30401,1,
28364,9202149,30401,1,
28365,9202151,30401,2,
28366,9202155,30401,3,
28367,9202159,30401,9,
28368,9202161,30401,8,
28369,9202163,30401,5,
28370,9202165,30401,6,
28371,9202167,30401,13,
28372,9202169,30401,2,
28373,9202173,30401,1,
28374,9202179,30401,1,
28375,9202181,30401,2,
28376,9202183,30401,1,
28377,9202185,30401,6,
28378,9202187,30401,4,
28379,9202189,30401,1,
28380,9202199,30401,3,
28381,9202201,30401,1,
28382,9202203,30401,13,
28383,9202205,30401,2,
28384,9202207,30401,1,
28385,9202209,30401,6,
28386,9202211,30401,2,
28387,9202213,30401,5,
28388,9202217,30401,8,
28389,9202219,30401,16,
28390,9202221,30401,3,
28391,9202223,30401,5,
28392,9202225,30401,5,
28393,9202233,30401,1,
28394,9202235,30401,2,
28395,9202239,30401,1,
28396,9202241,30401,5,
28397,9202243,30401,1,
28398,9202245,30401,3,
28399,9202249,30401,9,
28400,9202251,30401,1,
28401,9202257,30401,1,
28402,9202259,30401,7,
28403,9202261,30401,8,
28404,9202263,30401,4,
28405,9202265,30401,2,
28406,9202267,30401,3,
28407,9202269,30401,1,
28408,9202273,30401,2,
28409,9202275,30401,3,
28410,9202277,30401,4,
28411,9202279,30401,8,
28412,9202281,30401,2,
28413,9202285,30401,1,
28414,9202287,30401,5,
28415,9202289,30401,2,
28416,9202291,30401,1,
28417,9202293,30401,3,
28418,9202297,30401,7,
28419,9202299,30401,3,
28420,9202301,30401,1,
28421,9202303,30401,11,
28422,9202307,30401,5,
28423,9202315,30401,3,
28424,9202317,30401,1,
28425,9202321,30401,3,
28426,9202323,30401,7,
28427,9202325,30401,2,
28428,9202329,30401,1,
28429,9202335,30401,12,
28430,9202339,30401,4,
28431,9202347,30401,1,
28432,9202355,30401,3,
28433,9202357,30401,1,
28434,9202361,30401,1,
28435,9202365,30401,4,
28436,9202367,30401,1,
28437,9202371,30401,1,
28438,9202373,30401,4,
28439,9202375,30401,1,
28440,9202377,30401,12,
28441,9202383,30401,6,
28442,9202385,30401,1,
28443,9202389,30401,1,
28444,9202391,30401,4,
28445,9202395,30401,2,
28446,9202399,30401,1,
28447,9202403,30401,2,
28448,9202409,30401,2,
28449,9202415,30401,1,
28450,9202419,30401,7,
28451,9202427,30401,5,
28452,9202429,30401,1,
28453,9202437,30401,2,
28454,9202439,30401,2,
28455,9202441,30401,1,
28456,9202443,30401,2,
28457,9202445,30401,5,
28458,9202447,30401,1,
28459,9202449,30401,6,
28460,9202451,30401,7,
28461,9202455,30401,2,
28462,9202457,30401,1,
28463,9202461,30401,1,
28464,9202463,30401,12,
28465,9202469,30401,1,
28466,9202473,30401,1,
28467,9202477,30401,1,
28468,9202483,30401,5,
28469,9202487,30401,1,
28470,9202489,30401,1,
28471,9202493,30401,2,
28472,9202499,30401,1,
28473,9202501,30401,6,
28474,9202505,30401,4,
28475,9202509,30401,1,
28476,9202515,30401,8,
28477,9202521,30401,2,
28478,9202527,30401,1,
28479,9202529,30401,4,
28480,9202531,30401,1,
28481,9202535,30401,1,
28482,9202537,30401,3,
28483,9202545,30401,2,
28484,9202547,30401,3,
28485,9202549,30401,1,
28486,9202553,30401,1,
28487,9202557,30401,2,
28488,9202559,30401,4,
28489,9202561,30401,3,
28490,9202565,30401,3,
28491,9202571,30401,1,
28492,9202573,30401,2,
28493,9202583,30401,1,
28494,9202585,30401,2,
28495,9202587,30401,2,
28496,9202589,30401,3,
28497,9202597,30401,2,
28498,9202599,30401,1,
28499,9202601,30401,1,
28500,9202603,30401,7,
28501,9202613,30401,7,
28502,9202625,30401,1,
28503,9202629,30401,2,
28504,9202633,30401,2,
28505,9202645,30401,1,
28506,9202651,30401,5,
28507,9202661,30401,1,
28508,9202667,30401,3,
28509,9202669,30401,2,
28510,9202671,30401,2,
28511,9202673,30401,1,
28512,9202679,30401,4,
28513,9202681,30401,1,
28514,9202693,30401,3,
28515,9202699,30401,1,
28516,9202701,30401,3,
28517,9202703,30401,7,
28518,9202705,30401,2,
28519,9202709,30401,8,
28520,9202713,30401,2,
28521,9202717,30401,2,
28522,9202727,30401,1,
28523,9202729,30401,4,
28524,9202735,30401,2,
28525,9202737,30401,2,
28526,9202749,30401,2,
28527,9202751,30401,3,
28528,9202753,30401,3,
28529,9202755,30401,2,
28530,9202757,30401,1,
28531,9202759,30401,1,
28532,9202765,30401,1,
28533,9202767,30401,1,
28534,9202769,30401,7,
28535,9202771,30401,3,
28536,9202773,30401,1,
28537,9202775,30401,6,
28538,9202777,30401,1,
28539,9202783,30401,1,
28540,9202785,30401,1,
28541,9202789,30401,3,
28542,9202793,30401,5,
28543,9202797,30401,3,
28544,9202805,30401,2,
28545,9202809,30401,2,
28546,9202811,30401,1,
28547,9202813,30401,2,
28548,9202815,30401,8,
28549,9202817,30401,2,
28550,9202819,30401,2,
28551,9202827,30401,1,
28552,9202829,30401,3,
28553,9202831,30401,1,
28554,9202837,30401,5,
28555,9202841,30401,1,
28556,9202849,30401,1,
28557,9202851,30401,1,
28558,9202859,30401,2,
28559,9202867,30401,2,
28560,9202875,30401,13,
28561,9202877,30401,2,
28562,9202883,30401,2,
28563,9202887,30401,21,
28564,9202891,30401,3,
28565,9202911,30401,4,
28566,9202913,30401,1,
28567,9202919,30401,2,
28568,9202921,30401,3,
28569,9202923,30401,1,
28570,9202929,30401,2,
28571,9202933,30401,12,
28572,9202943,30401,2,
28573,9202949,30401,4,
28574,9202951,30401,1,
28575,9202959,30401,6,
28576,9202961,30401,6,
28577,9202967,30401,2,
28578,9202973,30401,2,
28579,9202975,30401,2,
28580,9202979,30401,1,
28581,9202983,30401,3,
28582,9202993,30401,23,
28583,9202999,30401,3,
28584,9203001,30401,2,
28585,9203003,30401,1,
28586,9203013,30401,1,
28587,9203017,30401,1,
28588,9203019,30401,1,
28589,9203021,30401,1,
28590,9203025,30401,12,
28591,9203027,30401,2,
28592,9203031,30401,3,
28593,9203043,30401,3,
28594,9203045,30401,3,
28595,9203047,30401,5,
28596,9203049,30401,2,
28597,9203057,30401,2,
28598,9203059,30401,1,
28599,9203063,30401,6,
28600,9203065,30401,1,
28601,9203067,30401,2,
28602,9203073,30401,3,
28603,9203075,30401,2,
28604,9203077,30401,2,
28605,9203079,30401,1,
28606,9203087,30401,1,
28607,9203091,30401,2,
28608,9203095,30401,3,
28609,9203097,30401,1,
28610,9203099,30401,1,
28611,9203101,30401,1,
28612,9203105,30401,2,
28613,9203107,30401,3,
28614,9203109,30401,1,
28615,9203115,30401,3,
28616,9203119,30401,2,
28617,9203131,30401,3,
28618,9203143,30401,1,
28619,9203151,30401,11,
28620,9203153,30401,1,
28621,9203155,30401,14,
28622,9203159,30401,11,
28623,9203161,30401,4,
28624,9203165,30401,1,
28625,9203167,30401,2,
28626,9203169,30401,1,
28627,9203171,30401,4,
28628,9203173,30401,2,
28629,9203181,30401,1,
28630,9203183,30401,3,
28631,9203185,30401,3,
28632,9203187,30401,5,
28633,9203189,30401,6,
28634,9203191,30401,1,
28635,9203193,30401,1,
28636,9203197,30401,1,
28637,9203199,30401,4,
28638,9203201,30401,5,
28639,9203205,30401,8,
28640,9203207,30401,8,
28641,9203211,30401,1,
28642,9203213,30401,6,
28643,9203215,30401,3,
28644,9203217,30401,12,
28645,9203219,30401,7,
28646,9203221,30401,2,
28647,9203223,30401,2,
28648,9203225,30401,3,
28649,9203227,30401,4,
28650,9203229,30401,1,
28651,9203231,30401,1,
28652,9203233,30401,3,
28653,9203235,30401,2,
28654,9203239,30401,5,
28655,9203241,30401,1,
28656,9203243,30401,2,
28657,9203245,30401,1,
28658,9203247,30401,4,
28659,9203249,30401,4,
28660,9203251,30401,7,
28661,9203253,30401,2,
28662,9203257,30401,4,
28663,9203261,30401,1,
28664,9203267,30401,1,
28665,9203269,30401,1,
28666,9203275,30401,1,
28667,9203291,30401,1,
28668,9203305,30401,1,
28669,9203307,30401,1,
28670,9203309,30401,3,
28671,9203311,30401,2,
28672,9203321,30401,1,
28673,9203339,30401,7,
28674,9203793,30401,1,
28675,9203811,30401,2,
28676,9203821,30401,1,
28677,9203835,30401,1,
28678,9203849,30401,4,
28679,9203857,30401,1,
28680,9203861,30401,2,
28681,9203869,30401,1,
28682,9203889,30401,2,
28683,9203901,30401,4,
28684,9203925,30401,6,
28685,9203953,30401,1,
28686,9203981,30401,1,
28687,9203997,30401,1,
28688,9204025,30401,1,
28689,9204059,30401,1,
28690,9204073,30401,2,
28691,9204099,30401,1,
28692,9204145,30401,1,
28693,9204169,30401,1,
28694,9204175,30401,1,
28695,9204191,30401,1,
28696,9204197,30401,1,
28697,9204201,30401,1,
28698,9204211,30401,1,
28699,9204231,30401,1,
28700,9204233,30401,1,
28701,9204237,30401,1,
28702,9204257,30401,3,
28703,9204267,30401,1,
28704,9204279,30401,1,
28705,9204285,30401,1,
28706,9204287,30401,1,
28707,9204293,30401,2,
28708,9204303,30401,3,
28709,9204661,30401,4,
28710,9204665,30401,3,
28711,9204667,30401,1,
28712,9204697,30401,1,
28713,9204701,30401,3,
28714,9204705,30401,1,
28715,9209924,30401,1,
28716,9209942,30401,1,
28717,9209948,30401,1,
28718,9209986,30401,1,
28719,9210000,30401,1,
28720,9210002,30401,1,
28721,9210016,30401,3,
28722,9210026,30401,1,
28723,9210034,30401,1,
28724,9210038,30401,1,
28725,9210054,30401,1,
28726,9210074,30401,1,
28727,9210088,30401,1,
28728,9210094,30401,1,
28729,9210096,30401,1,
28730,9210108,30401,1,
28731,9210112,30401,1,
28732,9210120,30401,1,
28733,9210122,30401,1,
28734,9210126,30401,1,
28735,9210148,30401,1,
28736,9210156,30401,1,
28737,9210202,30401,1,
28738,9210356,30401,1,
28739,9210360,30401,2,
28740,9210362,30401,1,
28741,9210364,30401,2,
28742,9210366,30401,5,
28743,9210368,30401,1,
28744,9210370,30401,3,
28745,9210374,30401,1,
28746,9210378,30401,6,
28747,9210386,30401,1,
28748,9210388,30401,1,
28749,9210390,30401,1,
28750,9210392,30401,1,
28751,9210394,30401,7,
28752,9210398,30401,3,
28753,9210400,30401,1,
28754,9210408,30401,2,
28755,9210412,30401,1,
28756,9210424,30401,2,
28757,9210426,30401,1,
28758,9210428,30401,1,
28759,9210436,30401,2,
28760,9210440,30401,1,
28761,9210458,30401,2,
28762,9210464,30401,1,
28763,9210466,30401,2,
28764,9210478,30401,3,
28765,9210482,30401,1,
28766,9210484,30401,2,
28767,9210494,30401,1,
28768,9210498,30401,1,
28769,9210500,30401,1,
28770,9210504,30401,1,
28771,9210508,30401,1,
28772,9210510,30401,1,
28773,9210516,30401,1,
28774,9210518,30401,1,
28775,9210520,30401,1,
28776,9210528,30401,1,
28777,9210532,30401,1,
28778,9210536,30401,1,
28779,9210538,30401,1,
28780,9210540,30401,1,
28781,9210542,30401,1,
28782,9210544,30401,2,
28783,9210546,30401,3,
28784,9210552,30401,1,
28785,9210560,30401,4,
28786,9210562,30401,2,
28787,9210564,30401,2,
28788,9210568,30401,2,
28789,9210570,30401,2,
28790,9210572,30401,2,
28791,9210576,30401,1,
28792,9210580,30401,1,
28793,9210590,30401,2,
28794,9210600,30401,1,
28795,9210610,30401,2,
28796,9210612,30401,1,
28797,9210620,30401,4,
28798,9210622,30401,1,
28799,9210624,30401,1,
28800,9210626,30401,3,
28801,9210628,30401,1,
28802,9210632,30401,1,
28803,9210644,30401,1,
28804,9210648,30401,1,
28805,9210654,30401,1,
28806,9210660,30401,1,
28807,9210662,30401,1,
28808,9210666,30401,3,
28809,9210672,30401,3,
28810,9210674,30401,3,
28811,9210678,30401,1,
28812,9210680,30401,1,
28813,9210682,30401,1,
28814,9210684,30401,1,
28815,9210692,30401,1,
28816,9210698,30401,4,
28817,9210700,30401,3,
28818,9210708,30401,4,
28819,9210718,30401,1,
28820,9210720,30401,1,
28821,9210722,30401,5,
28822,9210732,30401,1,
28823,9210734,30401,3,
28824,9210738,30401,5,
28825,9210744,30401,1,
28826,9210746,30401,2,
28827,9210750,30401,1,
28828,9210758,30401,4,
28829,9210762,30401,3,
28830,9210766,30401,1,
28831,9210774,30401,3,
28832,9210776,30401,1,
28833,9210780,30401,3,
28834,9210784,30401,1,
28835,9210786,30401,1,
28836,9210790,30401,4,
28837,9210792,30401,1,
28838,9210794,30401,4,
28839,9210798,30401,2,
28840,9210800,30401,5,
28841,9210802,30401,1,
28842,9210808,30401,1,
28843,9210814,30401,3,
28844,9210826,30401,1,
28845,9210834,30401,3,
28846,9210836,30401,2,
28847,9210846,30401,2,
28848,9210848,30401,2,
28849,9210858,30401,2,
28850,9210870,30401,1,
28851,9210872,30401,1,
28852,9210878,30401,1,
28853,9210880,30401,1,
28854,9210884,30401,1,
28855,9210886,30401,1,
28856,9210896,30401,2,
28857,9210904,30401,2,
28858,9210906,30401,3,
28859,9210908,30401,3,
28860,9210910,30401,3,
28861,9210912,30401,2,
28862,9210918,30401,1,
28863,9210920,30401,1,
28864,9210922,30401,1,
28865,9210924,30401,1,
28866,9210926,30401,2,
28867,9210928,30401,1,
28868,9210934,30401,1,
28869,9210938,30401,1,
28870,9210940,30401,2,
28871,9210946,30401,1,
28872,9210950,30401,1,
28873,9210952,30401,1,
28874,9210960,30401,2,
28875,9210966,30401,1,
28876,9210972,30401,1,
28877,9210974,30401,1,
28878,9210976,30401,2,
28879,9210980,30401,1,
28880,9210982,30401,3,
28881,9210992,30401,1,
28882,9210998,30401,1,
28883,9211008,30401,4,
28884,9211012,30401,1,
28885,9211014,30401,3,
28886,9211020,30401,2,
28887,9211028,30401,1,
28888,9211040,30401,1,
28889,9211044,30401,1,
28890,9211048,30401,2,
28891,9211056,30401,1,
28892,9211070,30401,3,
28893,9211074,30401,1,
28894,9211088,30401,3,
28895,9211092,30401,1,
28896,9211094,30401,1,
28897,9211100,30401,1,
28898,9211108,30401,3,
28899,9211116,30401,2,
28900,9211126,30401,1,
28901,9211142,30401,1,
28902,9211148,30401,1,
28903,9211152,30401,6,
28904,9211188,30401,2,
28905,9211196,30401,1,
28906,9211202,30401,5,
28907,9211206,30401,1,
28908,9211208,30401,2,
28909,9211220,30401,3,
28910,9211222,30401,1,
28911,9211224,30401,1,
28912,9211228,30401,2,
28913,9211230,30401,2,
28914,9211238,30401,3,
28915,9211242,30401,2,
28916,9211244,30401,2,
28917,9211262,30401,1,
28918,9211268,30401,1,
28919,9211278,30401,1,
28920,9211310,30401,1,
28921,9211314,30401,1,
28922,9211322,30401,1,
28923,9211332,30401,1,
28924,9211336,30401,3,
28925,9211346,30401,8,
28926,9211352,30401,12,
28927,9211360,30401,6,
28928,9211560,30401,1,
28929,9211562,30401,3,
28930,9211566,30401,1,
28931,9211572,30401,1,
28932,9211598,30401,7,
28933,9211602,30401,2,
28934,9211604,30401,7,
28935,9211612,30401,3,
28936,9211614,30401,1,
28937,9211616,30401,2,
28938,9211618,30401,1,
28939,9211624,30401,4,
28940,9211626,30401,1,
28941,9211644,30401,3,
28942,9211646,30401,4,
28943,9211650,30401,1,
28944,9211652,30401,3,
28945,9211654,30401,4,
28946,9211658,30401,1,
28947,9211660,30401,1,
28948,9211664,30401,1,
28949,9211670,30401,4,
28950,9211674,30401,1,
28951,9211678,30401,2,
28952,9211694,30401,3,
28953,9211698,30401,1,
28954,9211700,30401,1,
28955,9211724,30401,1,
28956,9211728,30401,1,
28957,9211730,30401,1,
28958,9211744,30401,1,
28959,9211756,30401,1,
28960,9211760,30401,2,
28961,9211768,30401,2,
28962,9211772,30401,1,
28963,9211774,30401,1,
28964,9211794,30401,1,
28965,9211796,30401,2,
28966,9211800,30401,3,
28967,9211808,30401,1,
28968,9211826,30401,2,
28969,9211830,30401,1,
28970,9211836,30401,3,
28971,9211838,30401,1,
28972,9211840,30401,3,
28973,9211842,30401,1,
28974,9211844,30401,6,
28975,9211846,30401,1,
28976,9211848,30401,2,
28977,9211852,30401,1,
28978,9211854,30401,2,
28979,9211862,30401,2,
28980,9211864,30401,2,
28981,9211868,30401,2,
28982,9211870,30401,5,
28983,9211872,30401,1,
28984,9211876,30401,1,
28985,9211894,30401,1,
28986,9211896,30401,1,
28987,9211898,30401,2,
28988,9211900,30401,1,
28989,9211910,30401,6,
28990,9211934,30401,1,
28991,9211940,30401,1,
28992,9211946,30401,3,
28993,9211948,30401,3,
28994,9211952,30401,20,
28995,9211954,30401,1,
28996,9211964,30401,1,
28997,9211984,30401,3,
28998,9211986,30401,9,
28999,9212024,30401,1,
29000,9212026,30401,1,
29001,9212034,30401,1,
29002,9212040,30401,1,
29003,9212046,30401,8,
29004,9212260,30401,2,
29005,9212428,30401,1,
29006,9212432,30401,1,
29007,9212818,30401,1,
29008,9212824,30401,2,
29009,9212828,30401,2,
29010,9212844,30401,1,
29011,9212876,30401,1,
29012,9212946,30401,1,
29013,9213056,30401,1,
29014,9213120,30401,1,
29015,9213142,30401,1,
29016,9213204,30401,1,
29017,9213216,30401,1,
29018,9213218,30401,1,
29019,9213222,30401,1,
29020,9215534,30401,2,
29021,9218663,30401,1,
29022,9218687,30401,1,
29023,9218695,30401,1,
29024,9219087,30401,1,
29025,9219097,30401,2,
29026,9219111,30401,1,
29027,9219129,30401,2,
29028,9219131,30401,2,
29029,9219137,30401,1,
29030,9219143,30401,1,
29031,9219151,30401,2,
29032,9219179,30401,1,
29033,9219183,30401,2,
29034,9219189,30401,1,
29035,9219191,30401,3,
29036,9219195,30401,2,
29037,9219199,30401,1,
29038,9219203,30401,2,
29039,9219211,30401,1,
29040,9219297,30401,1,
29041,9219343,30401,2,
29042,9219367,30401,1,
29043,9219393,30401,1,
29044,9219401,30401,1,
29045,9219423,30401,2,
29046,9219453,30401,2,
29047,9219495,30401,1,
29048,9219527,30401,1,
29049,9219529,30401,1,
29050,9219541,30401,1,
29051,9219559,30401,1,
29052,9219569,30401,1,
29053,9219579,30401,1,
29054,9219581,30401,1,
29055,9219583,30401,1,
29056,9219585,30401,1,
29057,9219589,30401,1,
29058,9219591,30401,2,
29059,9219599,30401,1,
29060,9219607,30401,1,
29061,9219625,30401,1,
29062,9219627,30401,1,
29063,9219631,30401,3,
29064,9219633,30401,1,
29065,9219635,30401,1,
29066,9219637,30401,2,
29067,9219641,30401,1,
29068,9219645,30401,1,
29069,9219651,30401,1,
29070,9219653,30401,1,
29071,9219655,30401,2,
29072,9219665,30401,1,
29073,9219671,30401,4,
29074,9219673,30401,1,
29075,9219679,30401,1,
29076,9219683,30401,3,
29077,9219689,30401,1,
29078,9219691,30401,2,
29079,9219697,30401,1,
29080,9219703,30401,1,
29081,9219705,30401,4,
29082,9219707,30401,1,
29083,9219715,30401,1,
29084,9219719,30401,1,
29085,9219725,30401,1,
29086,9219757,30401,1,
29087,9219759,30401,1,
29088,9219765,30401,4,
29089,9219767,30401,2,
29090,9219769,30401,3,
29091,9219771,30401,1,
29092,9219773,30401,1,
29093,9219791,30401,1,
29094,9219807,30401,4,
29095,9219813,30401,6,
29096,9219817,30401,1,
29097,9219819,30401,1,
29098,9219821,30401,1,
29099,9219825,30401,1,
29100,9219827,30401,1,
29101,9219831,30401,2,
29102,9219841,30401,1,
29103,9219857,30401,1,
29104,9219863,30401,1,
29105,9219867,30401,1,
29106,9219873,30401,1,
29107,9219885,30401,3,
29108,9219889,30401,1,
29109,9219891,30401,1,
29110,9219901,30401,1,
29111,9219905,30401,1,
29112,9219907,30401,1,
29113,9219911,30401,1,
29114,9219915,30401,1,
29115,9219923,30401,1,
29116,9219927,30401,2,
29117,9219933,30401,1,
