OBJECTID,COMID_NHDv2,HUC6,NT_Taxa,GNIS_NAME,Jan_Flow_cfs,Feb_Flow_cfs,Mar_Flow_cfs,Apr_Flow_cfs,May_Flow_cfs,Jun_Flow_cfs,Jul_Flow_cfs,Aug_Flow_cfs,Sep_Flow_cfs,Oct_Flow_cfs,Nov_Flow_cfs,Dec_Flow_cfs,MA_Flow_cfs,StreamOrder,HUC8
19073,8648832,30101,1,Cub Creek,160.313,165.643,185.04,164.228,122.811,92.723,65.729,60.528,92.287,84.629,104.873,114.793,117.536,4,3010102
30224,9250606,30401,1,Reddies River,127.735,145.082,173.646,162.652,136.533,108.928,78.71,68.156,90.672,155.956,149.243,114.322,117.265,4,3040101
17209,8566737,20802,1,Mechums River,147.804,165.024,190.534,196.944,127.935,97.901,62.948,49.943,83.421,72.97,114.434,111.904,117.245,4,2080204
46303,14639993,60102,1,North Fork Clinch River,203.473,215.084,220.956,173.804,148.658,80.339,52.605,37.049,29.708,49.096,88.059,144.378,116.95,4,6010205
21482,8726837,30102,1,Assamoosick Swamp,185.615,194.004,216.286,161.671,97.623,74.031,64.742,74.385,71.764,57.35,87.444,122.509,116.127,4,3010201
10459,5895522,20700,1,Back Creek,249.567,319.729,363.743,175.586,108.135,75.792,39.498,37.892,38.195,40.279,81.726,164.877,116.083,4,2070004
13988,8431136,20700,1,Town Creek,180.331,298.129,440.949,218.552,129.879,86.57,47.042,37.356,37.643,49.274,89.964,165.933,115.199,4,2070003
16931,8548543,20802,1,Tye River,210.634,299.657,325.564,141.119,108.251,77.959,47.219,42.545,90.398,129.935,120.414,155.49,114.855,4,2080203
16682,8544629,20802,1,Hardware River,278.6,354.294,352.339,141.013,98.163,68.377,41.569,34.728,41.651,91.953,119.821,174.905,114.576,4,2080203
15343,8505790,20801,1,Little River,177.819,195.752,223.1,168.945,118.591,74.929,43.604,39.411,45.536,60.193,85.573,117.816,113.891,4,2080106
46599,14642523,60102,1,,212.641,219.403,231.343,177.404,138.811,75.126,48.773,35.089,25.198,30.183,68.615,138.95,113.548,3,6010205
20615,8695983,30101,1,Hogans Creek,173.065,188.446,206.251,166.741,102.644,78.458,65.317,62.504,66.32,56.678,84.855,116.488,113.04,4,3010104
16674,8544551,20802,1,Hardware River,274.965,350.418,348.036,138.934,96.895,67.498,41.052,34.283,41.181,91.364,118.402,172.351,112.914,4,2080203
11217,6886452,50500,1,Crooked Creek,257.132,354.243,225.994,141.943,112.114,67.584,42.086,33.303,56.195,92.885,126.979,150.549,112.765,3,5050001
56212,19762776,60101,1,Big Moccasin Creek,205.083,211.386,215.806,164.561,140.351,78.12,50.193,37.011,26.668,42.319,82.505,136.081,112.576,3,6010101
16499,8539331,20802,1,South River,243.565,345.098,366.833,157.933,104.748,68.678,39.483,31.019,44.364,94.758,118.067,167.923,112.281,3,2080202
21588,8741639,30102,1,Fountains Creek,184.017,205.123,234.187,155.52,90.031,56.716,47.065,53.034,50.289,74.39,81.6,110.733,112.032,4,3010204
30474,9252510,30401,1,Dutchman Creek,170.088,189.846,211.747,161.065,102.572,78.986,62.592,60.282,66.706,58.077,67.281,119.543,111.858,4,3040101
16171,8525463,20802,1,Johns Creek,242.227,340.088,373.255,171.448,120.222,80.352,42.731,34.403,41.04,66.499,93.557,154.23,111.753,4,2080201
46332,14640255,60102,1,Guest River,173.681,184.501,202.004,157.562,135.285,78.414,55.437,41.147,41.603,80.531,97.761,131.25,111.324,4,6010205
10686,5908531,20700,1,South River,228.652,310.875,332.455,156.919,107.725,75.579,42.546,34.43,48.79,90.741,115.921,152.654,110.491,4,2070005
11166,6886084,50500,1,Little Reed Island Creek,250.851,347.15,219.672,141.295,111.396,68.416,42.254,31.939,47.595,89.139,123.37,145.581,109.73,3,5050001
29721,9244914,30401,1,Stewarts Creek,141.937,148.098,165.128,145.464,115.361,84.884,65.3,65.389,94.941,127.696,137.098,118.138,109.44,4,3040101
21706,8743557,30102,1,North Meherrin River,165.912,180.356,200.216,164.106,100.642,65.656,53.392,49.157,64.356,70.334,86.918,110.567,109.431,4,3010204
21052,8719571,30102,1,Rowanty Creek,172.647,183.842,209.181,152.716,92.405,69.367,60.277,64.434,67.73,55.481,75.694,114.33,109.011,4,3010201
21021,8719071,30102,1,Rowanty Creek,172.143,183.304,208.572,152.272,92.102,69.142,60.087,64.218,67.555,55.351,75.571,114.042,108.697,4,3010201
20922,8712173,30101,1,Sandy Creek,160.231,173.534,192.431,159.557,103.044,77.355,61.591,57.595,61.778,59.026,94.839,115.322,108.344,4,3010105
56196,19762714,60101,1,Big Moccasin Creek,197.117,202.846,206.831,157.964,135.015,75.082,48.176,35.598,25.73,41.503,80.861,131.12,108.293,3,6010101
17000,8549081,20802,1,Buffalo River,264.612,350.559,355.598,145.555,97.13,68.961,39.915,33.789,51.818,73.907,100.993,161.246,108.282,4,2080203
59495,22539576,60102,1,Powell River,170.324,180.133,190.844,147.462,133.989,77.717,51.066,40.938,42.196,81.891,95.107,128.106,108.045,4,6010206
16409,8538321,20802,1,Calfpasture River,178.529,270.387,357.121,171.75,115.896,80.723,43.816,34.31,55.97,101.918,112.791,151.516,107.612,2,2080202
39918,11585280,30102,1,Seacock Swamp,171.001,177.021,196.292,149.582,89.889,67.909,61.091,68.547,69.271,53.227,89.413,115.759,107.587,4,3010202
38,434686,50702,1,Wolf Creek,281.535,385.653,245.48,140.971,111.189,67.056,42.639,31.541,27.293,23.197,87.205,169.914,107.499,4,5070201
16173,8525469,20802,1,Johns Creek,233.423,329.548,360.82,164.889,115.966,77.674,41.361,33.277,39.812,64.688,90.441,148.271,107.303,4,2080201
12265,6908399,50500,1,Kimberling Creek,261.929,384.076,259.88,153.167,119.392,72.383,43.504,31.509,28.298,32.199,75.374,140.302,107.171,4,5050002
8691,4505282,20700,1,Catoctin Creek,161.178,182.445,223.987,180.805,131.452,83.017,41.023,27.455,42.068,56.32,64.219,130.644,106.851,4,2070008
11725,6890164,50500,1,Big Horse Creek,208.787,310.076,210.172,133.062,116.398,84.456,50.034,41.19,57.716,84.27,118.01,135.529,106.683,4,5050001
14931,8479914,20801,1,,321.229,402.361,437.478,144.055,79.136,54.373,35.245,32.341,36.577,33.626,51.47,157.528,106.516,4,2080104
13949,8423262,20700,1,South Branch Potomac River,127.99,192.201,368.557,215.722,131.526,86.227,45.469,34.801,48.984,98.706,111.602,142.738,106.112,3,2070001
15891,8523049,20802,1,Catawba Creek,203.984,263.639,312.419,184.062,108.408,78.691,36.958,32.945,37.345,36.153,54.841,106.854,105.958,4,2080201
30420,9251656,30401,1,Reddies River,113.756,129.857,155.972,146.404,123.988,99.136,71.66,61.392,85.523,145.889,138.838,103.179,105.957,4,3040101
19341,8653408,30101,1,Nutbush Creek,164.913,178,196.385,145.221,89.051,67.841,58.703,61.925,65.724,54.006,84.815,112.619,105.477,5,3010102
30208,9250522,30401,1,Roaring River,117.818,130.776,157.482,147.121,120.975,96.768,72.625,64.16,76.8,125.496,129.139,103.586,105.469,4,3040101
17024,8549363,20802,1,Pedlar River,244.378,336.38,334.536,143.894,99.611,67.891,37.771,30.162,41.723,89.232,105.733,158.413,105.204,3,2080203
14056,8440197,20700,1,Cedar Creek,224.199,307.751,352.711,147.757,106.974,76.294,38.917,35.248,42.769,71.107,90.709,146.327,104.869,4,2070006
18294,8627093,30101,1,Pigg River,137.573,146.134,162.479,151.505,109.698,81.491,62.55,57.033,60.375,103.496,130.395,113.633,104.707,4,3010101
45868,14364028,20700,1,Georges Creek,109.745,159.365,346.159,240.166,143.774,89.519,47.637,36.754,43.266,75.244,100.926,131.081,104.679,3,2070002
42706,12049208,30101,1,Allen Creek,173.481,180.907,210.732,158.011,87.24,64.522,51.466,49.249,55.068,54.632,67.427,100.024,104.411,4,3010106
32159,10057976,20802,1,Southern Branch Elizabeth River,309.499,405.739,414.049,146.092,73.229,53.545,34.982,35.333,36.18,33.282,59.985,146.552,104.216,3,2080208
15899,8523073,20802,1,Catawba Creek,199.844,258.685,306.611,181.113,106.753,77.62,36.355,32.402,36.854,35.702,54.494,105.065,104.168,4,2080201
13991,8431168,20700,1,Sideling Hill Creek,200.207,338.396,403.865,177.189,106.776,72.658,41.262,34.301,35.311,36.343,76.36,156.313,103.854,4,2070003
59311,22339973,20700,1,Cedar Run,235.334,274.193,285.397,145.73,88.996,70.521,32.168,33.565,40.98,40.755,71.539,153.289,103.761,4,2070010
45881,14364686,20700,1,Patterson Creek,182.682,301.345,407.173,182.993,116.904,77.903,45.1,36.583,38.606,49.854,78.353,140.875,103.754,4,2070002
12063,6906141,50500,1,Indian Creek,239.595,362.801,248.77,155.918,119.641,71.664,44.127,32.537,31.421,37.903,67.984,130.31,103.57,4,5050002
30433,9251726,30401,1,Elk Creek,111.821,123.792,159.062,152.614,117.348,102.758,73.361,77.428,65.294,74.08,90.449,88.37,102.866,4,3040101
16491,8539233,20802,1,South River,221.205,320.204,339.783,143.768,96.061,63.21,36.492,28.58,42.191,91.154,109.454,152.547,102.172,3,2080202
35077,10460531,30102,1,Somerton Creek,160.791,168.473,181.09,131.848,77.327,60.765,55.271,60.003,57.655,64.918,111.084,115.607,102.086,4,3010203
20711,8700775,30101,1,Hogans Creek,155.078,168.559,184.444,148.622,92.161,70.224,58.322,55.482,59.78,51.849,80.287,105.718,101.503,3,3010104
45832,14362988,20700,1,Evitts Creek,147.493,228.083,301.305,176.653,113.906,80.021,43.556,29.287,37.092,45.626,55.604,127.74,101.244,3,2070002
35875,10499531,30102,1,Little River,169.344,172.702,182.554,123.759,74.491,59.968,56.146,66.659,63.151,52.205,97.318,110.293,100.947,4,3010205
35110,10461301,30102,1,Bennetts Creek,160.781,169.388,182.656,130.418,76.738,60.027,55.295,62.012,59.322,51.088,102.766,112.296,100.773,4,3010203
17218,8566815,20802,1,Mechums River,232.202,303.506,309.233,134.367,90.082,63.221,38.648,33.3,51.853,69.828,104.415,145.367,100.771,4,2080204
20832,8701443,30101,1,Hyco Creek,173.403,179.08,193.34,140.269,78.636,63.139,54.129,54.428,59.08,47.67,63.985,100.043,100.684,3,3010104
30504,9252696,30401,1,Dutchman Creek,152.515,170.308,190.276,144.697,92.413,70.955,56.33,53.946,60.352,52.494,62.226,108.195,100.597,4,3040101
59121,22337975,20700,1,Northeast Branch Anacostia River,127.146,126.856,150.199,117.562,116.23,81.484,70.684,59.489,88.312,68.807,89.228,111.064,100.464,4,2070010
39866,11584534,30102,1,Seacock Swamp,159.094,164.553,182.65,139.408,83.932,63.337,56.942,63.622,65.266,50.208,84.03,108.087,100.201,4,3010202
55706,19752431,60101,1,Beaverdam Creek,141.987,157.512,173.197,132.621,131.973,73.612,50.603,44.354,56.62,78.378,95.642,105.504,99.86,3,6010102
10496,5895866,20700,1,Opequon Creek,122.738,118.363,168.276,139.583,101.256,80.18,51.979,47.193,53.08,66.206,71.104,113.29,99.702,4,2070004
56168,19762564,60101,1,Big Moccasin Creek,181.205,186.037,189.227,144.65,123.859,68.796,44.068,32.765,23.81,39.672,76.623,120.88,99.583,3,6010101
10596,5907437,20700,1,Dry River,129.442,191.83,320.535,181.359,118.318,80.377,44.713,41.378,66.383,104.221,107.652,130.986,99.532,4,2070005
21580,8741453,30102,1,Fountains Creek,163.25,182.86,209.824,137.46,79.634,48.633,39.687,44.897,42.819,68.842,75.18,98.19,99.286,4,3010204
16227,8526417,20802,1,Johns Creek,217.456,310.22,338.042,152.915,108.169,72.725,38.814,31.174,37.413,61.213,84.798,137.497,99.22,4,2080201
35250,10462127,30102,1,Bennetts Creek,158.209,166.651,179.72,128.335,75.521,59.036,54.425,60.935,58.429,50.424,101.843,110.719,99.214,4,3010203
46296,14639959,60102,1,North Fork Clinch River,171.269,180.786,185.976,146.035,126.855,68.1,44.522,31.437,26.141,45.449,77.616,122.095,99.073,4,6010205
46601,14642531,60102,1,,182.6,186.417,199.423,147.653,115.137,63.479,40.661,30.511,23.423,31.151,73.791,126.333,98.865,4,6010206
42674,12048796,30101,1,Allen Creek,164.369,171.319,199.793,149.729,82.374,60.698,48.109,45.54,52.153,52.143,64.91,94.661,98.782,4,3010106
15024,8490242,20801,1,Po River,164.61,189.118,215.174,147.542,95.591,66.059,38.826,25.196,33.823,53.572,78.09,114.188,98.449,4,2080105
32143,10055220,20802,1,Southern Branch Elizabeth River,294.095,388.398,394.275,137.518,69.23,50.755,33.239,33.532,34.491,31.812,57.793,138.727,98.252,3,2080208
9289,4539957,20700,1,Mattawoman Creek,281.411,367.269,381.108,138.909,81.453,56.923,34.583,31.933,36.101,33.441,51.763,151.207,97.976,3,2070011
30,434388,50702,1,Rockcastle Creek,254.583,352.436,218.744,125.356,102.24,61.035,38.927,27.958,23.734,21.223,92.484,158.604,97.922,4,5070201
17693,8610225,20802,1,Appomattox River,260.461,350.887,358.393,140.527,90.05,59.947,35.884,30.134,33.446,34.11,78.839,141.01,97.476,4,2080207
12278,6908427,50500,1,Walker Creek,234.682,351.877,233.369,132.596,108.367,64.48,37.992,28.179,24.515,36.035,76.644,129.121,96.678,4,5050002
2143,1088253,50702,1,Cranes Nest River,235.486,326.006,209.919,129.489,101.165,59.81,37.164,26.965,22.723,48.28,94.18,136.326,96.447,4,5070202
30041,9248338,30401,1,Muddy Creek,144.414,154.056,177.831,137.108,87.8,67.784,54.389,50.563,56.334,49.076,76.041,105.901,95.812,4,3040101
11229,6886508,50500,1,Laurel Fork,197.576,285.472,179.446,112.433,94.348,63.031,40.116,32.9,74.642,96.971,107.153,123.126,95.443,3,5050001
46295,14639953,60102,1,North Fork Clinch River,164.588,173.639,178.722,140.301,122.347,65.567,42.852,30.278,25.414,44.881,75.519,117.522,95.399,4,6010205
120,436170,50702,1,Elkhorn Creek,236.794,332.709,208.455,127.686,104.796,62.131,38.808,27.522,24.477,39.416,87.767,136.075,94.813,4,5070201
35845,10484565,30201,1,Alligator River,155.557,150.199,154.595,103.046,62.42,51.12,47.838,62.438,61.177,118.308,118.631,112.598,94.727,2,3020104
10997,6884726,50500,1,Peak Creek,251.481,362.629,229.823,133.235,103.88,63.539,38.872,27.961,27.021,26.122,55.334,120.885,94.677,4,5050001
16274,8526647,20802,1,Craig Creek,237.617,333.638,336.847,144.931,97.627,66.141,36.627,29.661,32.651,43.196,71.854,129.325,94.543,3,2080201
11977,6892026,50500,1,South Fork New River,162.047,259.775,188.114,114.692,92.292,76.194,50.314,47.245,68.932,85.876,104.813,110.067,93.623,4,5050001
30503,9252694,30401,1,Dutchman Creek,141.176,157.615,176.385,134.124,85.962,65.883,52.228,50.011,56.449,49.087,59.709,101.039,93.417,4,3040101
11523,6888924,50500,1,Elk Creek,203.749,305.767,204.1,121.71,99.599,62.74,36.571,27.121,31.948,66.537,106.233,125.253,93.342,4,5050001
35422,10477633,30102,1,North River,158.057,162.208,171.083,114.298,68.659,55.713,52.954,62.703,59.894,49.639,75.73,98.834,92.663,3,3010205
39971,11585826,30102,1,Rattlesnake Swamp,147.313,156.57,174.16,126.714,74.835,56.665,50.342,58.926,57.215,47.626,74.853,100.461,92.662,4,3010202
20835,8701449,30101,1,South Hyco Creek,145.066,154.245,168.588,122.959,79.082,60.736,57.238,53.308,56.525,44.821,72.119,96.232,92.455,4,3010104
16231,8526453,20802,1,Johns Creek,204.393,293.886,318.469,142.813,101.414,68.481,36.607,29.327,35.157,57.457,79.299,127.984,92.254,4,2080201
55949,19761286,60101,1,Laurel Creek,127.178,138.685,169.778,138.907,117.292,68.79,51.967,46.847,43.524,69.882,78.39,101.583,92.238,3,6010101
8719,4505634,20700,1,Catoctin Creek,233.965,301.555,312.521,136.978,92.7,65.077,35.987,29.929,35.299,35.081,64.955,138.255,92.153,4,2070008
32142,10055214,20802,1,Southern Branch Elizabeth River,277.183,369.257,372.629,128.262,64.906,47.725,31.343,31.575,32.646,30.203,55.202,130.064,91.764,3,2080208
35800,10483591,30102,1,Northwest Fork Alligator River,146.303,143.121,150.656,103.982,61.444,52.232,50.558,60.873,59.847,114.794,114.159,106.246,91.622,2,3010205
46669,14643203,60102,1,,163.865,166.571,177.187,132.167,104.058,58.96,37.331,27.78,22.893,42.247,77.182,117.997,91.16,3,6010205
2154,1088355,50702,1,Cranes Nest River,223.603,311.542,198.623,122.109,95.095,56.16,35.006,25.305,21.536,45.341,89.198,128.708,90.849,4,5070202
56170,19762574,60101,1,Big Moccasin Creek,165.033,169.249,171.791,131.229,112.399,62.395,39.954,29.811,21.929,37.814,71.36,110.253,90.675,3,6010101
16995,8549027,20802,1,Buffalo River,221.713,303.875,305.356,121.563,83.053,59.754,34.745,29.181,47.377,67.73,86.008,133.399,90.272,4,2080203
11446,6888362,50500,1,Cripple Creek,202.369,300.632,199.623,116.127,95.393,61.185,36.716,27.156,31.594,56.046,93.929,120.116,89.283,4,5050001
11233,6886542,50500,1,Crooked Creek,205.434,290.02,177.215,110.503,87.812,53.353,33.735,27.371,51.115,80.799,102.935,119.322,89.276,3,5050001
21677,8742573,30102,1,Fountains Creek,146.162,164.504,189.674,122.447,70.943,41.885,33.59,38.209,36.576,64.156,69.657,87.746,88.734,4,3010204
13896,8421638,20700,1,Mill Creek,196.707,302.909,356.159,141.692,97.352,67.196,39.402,33.648,34.528,43.469,55.757,104.768,88.522,4,2070001
11521,6888882,50500,1,Elk Creek,193.106,291.919,193.505,115.173,94.497,59.733,34.823,25.809,30.889,64.182,101.069,118.595,88.409,4,5050001
21702,8743455,30102,1,North Meherrin River,133.186,145.433,162.391,133.567,81.924,51.322,41.496,36.894,53.03,60.565,72.711,88.943,88.399,4,3010204
2157,1088385,50702,1,Cranes Nest River,217.913,304.603,193.246,118.618,92.245,54.466,33.993,24.542,20.958,43.973,86.832,125.08,88.205,4,5070202
20838,8701461,30101,1,Hyco Creek,152.718,156.758,168.812,121.516,67.156,54.136,46.511,46.764,51.902,42.224,55.333,86.801,87.518,3,3010104
14964,8489376,20801,1,Po River,136.671,158.534,179.153,131.62,87.515,60.765,35.528,22.465,31.039,50.824,72.605,97.617,87.338,4,2080105
10917,6884136,50500,1,Peak Creek,233.091,338.953,211.747,122.524,96.066,58.738,36.001,25.811,24.944,24.318,52.631,111.803,87.247,4,5050001
11685,6890000,50500,1,Helton Creek,167.306,247.034,173.632,116.95,101.458,69.894,44.811,37.714,44.336,65.774,95.968,109.506,87.154,4,5050001
12397,6909865,50500,1,Wolf Creek,161.131,261.487,200.082,117.554,97.828,62.571,38.56,31.621,45.141,68.838,86.226,114.214,87.066,3,5050002
8689,4505256,20700,1,Catoctin Creek,114.517,130.761,165.059,150.805,114.16,71.689,34.902,22.142,36.362,51.967,54.089,100.021,86.971,4,2070008
14960,8489358,20801,1,Po River,240.13,310.692,316.97,119.633,73.003,51.175,31.292,25.904,30.568,32.721,68.775,133.225,86.79,4,2080105
12262,6908385,50500,1,Kimberling Creek,219.122,326.792,212.879,124.104,96.719,58.733,35.534,25.684,23.354,25.457,59.122,113.613,86.703,4,5050002
13984,8431074,20700,1,Sideling Hill Creek,167.265,291.738,350.813,148.918,90.716,62.239,35.405,29.25,30.492,31.624,66.107,130.448,86.413,4,2070003
20366,8679591,30101,1,Town Fork Creek,122.229,129.7,148.561,120.833,84.521,63.068,49.873,45.704,49.864,58.17,93.003,97.686,86.234,4,3010103
11680,6889978,50500,1,Helton Creek,164.856,243.922,171.394,115.551,100.333,69.198,44.428,37.426,44.1,65.076,94.77,108.039,86.057,4,5050001
19582,8672513,30101,1,Leatherwood Creek,120.269,131.93,149.84,124.85,89.912,66.831,51.96,46.538,52.692,46.641,85.384,91.115,86.043,5,3010103
56161,19762540,60101,1,Big Moccasin Creek,156.243,160.117,162.351,124.048,106.334,58.987,37.754,28.222,20.888,36.968,68.79,104.628,85.922,3,6010101
35808,10483999,30201,1,Alligator River,140.556,135.759,139.825,93.078,56.432,46.251,43.251,56.161,55.816,109.075,109.603,102.413,85.732,2,3020104
20989,8718661,30102,1,Stony Creek,134.417,141.409,159.371,122.401,72.821,52.655,44.494,44.401,52.599,47.624,75.174,90.313,85.535,4,3010201
14059,8440205,20700,1,Cedar Creek,185.817,262.251,293.646,117.711,88.334,63.7,32.671,29.336,37.413,66.138,79.574,119.784,85.174,3,2070006
14279,8448740,20700,1,Little Pipe Creek,206.346,317.166,311.399,124.483,82.638,57.215,31.461,25.048,28.898,28.717,74.077,139.049,85.009,4,2070009
11983,6892042,50500,1,South Fork New River,146.469,237.985,171.883,104.253,83.995,69.329,46,43.046,63.205,79.093,95.429,99.681,84.76,4,5050001
46109,14639019,60102,1,Big Cedar Creek,134.177,142.584,154.534,121.255,101.175,59.888,41.622,36.223,34.791,55.354,72.803,101.763,84.599,4,6010205
11451,6888380,50500,1,Cripple Creek,190.545,285.471,188.441,109.917,90.443,58.249,34.916,25.784,30.542,54.676,90.039,113.743,84.454,4,5050001
20990,8718663,30102,1,Stony Creek,132.587,139.476,157.186,120.757,71.87,51.965,43.898,43.751,51.932,47.068,74.49,89.191,84.397,4,3010201
21654,8742341,30102,1,Fountains Creek,139.11,156.963,181.423,116.331,67.404,39.083,31.125,35.516,34.032,62.233,66.954,83.273,84.357,4,3010204
